id,value,altitude,measurement_id
695,20.67238,34.4000014208,7
696,20.68526,33.9000014048,7
697,20.69957,33.500001392,7
698,20.70959,33.000001376,7
699,20.71961,32.50000136,7
700,20.7282,32.000001344,7
701,20.73106,31.500001328,7
702,20.73535,31.000001312,7
703,20.74108,30.6000012992,7
704,20.74537,30.1000012832,7
705,20.74823,29.8000012736,7
706,20.7511,29.1000012512,7
707,20.75539,28.500001232,7
708,20.75682,27.9000012128,7
709,20.75539,27.3000011936,7
710,20.75396,26.8000011776,7
711,20.75253,26.3000011616,7
712,20.7511,25.7000011424,7
713,20.75253,25.2000011264,7
714,20.75539,24.7000011104,7
715,20.75825,24.2000010944,7
716,20.75825,23.8000010816,7
717,20.75682,23.4000010688,7
718,20.75539,23.000001056,7
719,20.76255,22.50000104,7
720,20.774,21.9000010208,7
721,20.78689,21.500001008,7
722,20.79691,21.1000009952,7
723,20.80407,20.6000009792,7
724,20.81266,20.1000009632,7
725,20.82268,19.6000009472,7
726,20.8327,19.1000009312,7
727,20.83843,18.6000009152,7
728,20.84273,18.1000008992,7
729,20.84702,17.6000008832,7
730,20.84846,17.1000008672,7
731,20.84846,16.7000008544,7
732,20.85132,16.2000008384,7
733,20.85991,15.6000008192,7
734,20.87137,15.2000008064,7
735,20.88139,14.6000007872,7
736,20.89285,14.000000768,7
737,20.90145,13.500000752,7
738,20.91291,13.000000736,7
739,20.93153,12.4000007168,7
740,20.95015,11.9000007008,7
741,20.95588,11.500000688,7
742,20.9706157142857,10.9500006704,7
743,20.9837639285714,10.4500006544,7
744,20.9969121428571,9.9500006384,7
745,21.0100603571429,9.4500006224,7
746,21.0232085714286,8.9500006064,7
747,21.0363567857143,8.4500005904,7
748,21.049505,7.9500005744,7
749,21.0626532142857,7.4500005584,7
750,21.0758014285714,6.9500005424,7
751,21.0889496428571,6.4500005264,7
752,21.1020978571429,5.9500005104,7
753,21.1152460714286,5.4500004944,7
754,21.1283942857143,4.9500004784,7
755,21.1415425,4.4500004624,7
756,21.1546907142857,3.9500004464,7
757,21.1678389285714,3.4500004304,7
758,21.1809871428571,2.9500004144,7
759,21.1941353571429,2.4500003984,7
760,21.2072835714286,1.9500003824,7
761,21.2204317857143,1.4500003664,7
762,21.23358,0.9500003504,7
763,21.2467282142857,0.4500003344,7
764,5.58124,240,2
765,5.69691,239.6,2
766,5.81097,239,2
767,5.919,238.5,2
768,6.02544,238,2
769,6.13178,237.6,2
770,6.23801,237.4,2
771,6.34415,237.2,2
772,6.45019,236.7,2
773,6.55025,236.1,2
774,6.64581,235.2,2
775,6.73542,234.7,2
776,6.8191,234.1,2
777,6.89832,233.1,2
778,6.97309,232.4,2
779,7.04634,232.3,2
780,7.11663,232.4,2
781,7.18542,232.3,2
782,7.24832,231.9,2
783,7.30972,231.7,2
784,7.36671,231.3,2
785,7.4193,230.9,2
786,7.46749,230.3,2
787,7.51565,229.7,2
788,7.56089,229.2,2
789,7.60319,228.9,2
790,7.64401,228.9,2
791,7.68337,228.7,2
792,7.72126,228.6,2
793,7.75623,227.9,2
794,7.78827,227.2,2
795,7.82176,226.8,2
796,7.85379,226.5,2
797,7.88436,226,2
798,7.91201,225.5,2
799,7.9411,224.8,2
800,7.96874,224,2
801,7.99492,223.4,2
802,8.01818,223,2
803,8.0429,222.7,2
804,8.06761,222.3,2
805,8.09086,221.8,2
806,8.11266,221.4,2
807,8.133,221.1,2
808,8.15479,220.8,2
809,8.17512,220.3,2
810,8.194,219.8,2
811,8.20997,219.1,2
812,8.2274,218.7,2
813,8.24337,217.9,2
814,8.26078,217.2,2
815,8.2753,216.4,2
816,8.28836,215.7,2
817,8.30142,214.8,2
818,8.31448,214.3,2
819,8.32608,214.2,2
820,8.33769,213.9,2
821,8.3493,213.2,2
822,8.36235,212.6,2
823,8.37395,211.8,2
824,8.38556,211.1,2
825,8.40006,210.5,2
826,8.41311,210,2
827,8.42471,209.9,2
828,8.43485,209.6,2
829,8.445,209.6,2
830,8.45515,209.3,2
831,8.4653,208.9,2
832,8.47689,208.6,2
833,8.48704,208.2,2
834,8.49718,207.6,2
835,8.50877,207.2,2
836,8.51892,206.3,2
837,8.53051,205.8,2
838,8.5421,205.2,2
839,8.55513,204.7,2
840,8.56817,204.1,2
841,8.58121,203.5,2
842,8.59424,202.9,2
843,8.60727,202.5,2
844,8.62031,201.9,2
845,8.63044,201.3,2
846,8.64058,200.5,2
847,8.65216,199.7,2
848,8.66084,199.4,2
849,8.67098,198.8,2
850,8.67966,198.3,2
851,8.68834,197.7,2
852,8.69703,196.8,2
853,8.70426,196,2
854,8.71295,195.4,2
855,8.72307,194.8,2
856,8.73176,194.5,2
857,8.73754,194.2,2
858,8.74478,193.8,2
859,8.75346,193.3,2
860,8.76069,193,2
861,8.76648,192.8,2
862,8.77371,191.9,2
863,8.78094,191.3,2
864,8.78817,190.5,2
865,8.79541,189.7,2
866,8.80119,189.2,2
867,8.80698,188.5,2
868,8.81421,187.9,2
869,8.82433,187.5,2
870,8.83301,186.9,2
871,8.84024,186.6,2
872,8.84891,186.3,2
873,8.85469,186,2
874,8.86337,185.7,2
875,8.8706,185.2,2
876,8.87927,184.6,2
877,8.88939,184,2
878,8.89951,183,2
879,8.90673,182.1,2
880,8.9154,181.4,2
881,8.92407,180.7,2
882,8.93274,180.3,2
883,8.94141,179.6,2
884,8.95008,179.1,2
885,8.95731,178.7,2
886,8.96598,178.4,2
887,8.97465,178.1,2
888,8.98331,177.8,2
889,8.99198,177.5,2
890,9.00209,177.3,2
891,9.01076,177.2,2
892,9.02231,176.8,2
893,9.03387,176.2,2
894,9.04542,175.9,2
895,9.05697,175.4,2
896,9.06708,174.9,2
897,9.07718,174.3,2
898,9.08585,173.8,2
899,9.09595,173.3,2
900,9.10606,172.8,2
901,9.1176,172.3,2
902,9.12771,171.7,2
903,9.13637,170.9,2
904,9.14358,170.2,2
905,9.15224,169.5,2
906,9.15946,168.8,2
907,9.16956,168.4,2
908,9.17821,167.9,2
909,9.18831,167.5,2
910,9.19986,167.1,2
911,9.20851,166.6,2
912,9.21717,166.2,2
913,9.22438,166,2
914,9.23015,165.5,2
915,9.23592,165.5,2
916,9.24457,165.3,2
917,9.25323,164.8,2
918,9.25899,164.4,2
919,9.26765,163.8,2
920,9.2763,163.4,2
921,9.28639,163,2
922,9.29649,162.5,2
923,9.30802,161.9,2
924,9.31667,161.2,2
925,9.32676,160.4,2
926,9.33685,159.9,2
927,9.3455,159.1,2
928,9.35703,158.5,2
929,9.36712,157.8,2
930,9.37721,157.4,2
931,9.38586,157,2
932,9.39306,156.8,2
933,9.40171,156.5,2
934,9.41035,155.9,2
935,9.419,155.4,2
936,9.42764,154.5,2
937,9.43485,153.9,2
938,9.44061,153.3,2
939,9.44925,153,2
940,9.45501,152.5,2
941,9.46222,151.8,2
942,9.46798,150.8,2
943,9.4723,150.4,2
944,9.47806,149.6,2
945,9.48526,149,2
946,9.4939,148.2,2
947,9.49966,147.8,2
948,9.50542,147.5,2
949,9.5083,147.1,2
950,9.51262,146.8,2
951,9.51838,146.3,2
952,9.52702,145.7,2
953,9.5371,145.2,2
954,9.54718,144.7,2
955,9.55582,144.3,2
956,9.56158,143.7,2
957,9.56878,143.1,2
958,9.57885,142.5,2
959,9.58893,142,2
960,9.599,141.4,2
961,9.60476,141,2
962,9.61052,140.6,2
963,9.61771,140.1,2
964,9.62491,139.6,2
965,9.6321,139.1,2
966,9.63642,138.7,2
967,9.64218,138.2,2
968,9.64649,137.6,2
969,9.65225,137.2,2
970,9.65657,136.6,2
971,9.66088,135.9,2
972,9.6652,135.7,2
973,9.66952,134.8,2
974,9.67527,134.2,2
975,9.67959,133.6,2
976,9.68103,133.3,2
977,9.68534,133,2
978,9.68678,132.4,2
979,9.6911,131.9,2
980,9.69541,131.2,2
981,9.69973,130.5,2
982,9.70548,129.8,2
983,9.71123,129.1,2
984,9.71699,128.7,2
985,9.71986,128.1,2
986,9.7213,127.5,2
987,9.72418,126.9,2
988,9.72562,126.6,2
989,9.72849,125.8,2
990,9.72993,125.5,2
991,9.72993,125.2,2
992,9.72993,125,2
993,9.72849,124.7,2
994,9.72706,124.3,2
995,9.72562,124,2
996,9.72562,123.6,2
997,9.7213,123.2,2
998,9.71843,122.8,2
999,9.71411,122.5,2
1000,9.70836,122.4,2
1001,9.70404,122.2,2
1002,9.69829,121.9,2
1003,9.6911,121.5,2
1004,9.68534,121.1,2
1005,9.67815,120.6,2
1006,9.66952,120.1,2
1007,9.66232,119.8,2
1008,9.65513,119.4,2
1009,9.64793,118.9,2
1010,9.64074,118.4,2
1011,9.6321,117.9,2
1012,9.62491,117.4,2
1013,9.61771,116.9,2
1014,9.60908,116.5,2
1015,9.60332,116,2
1016,9.59612,115.4,2
1017,9.59037,114.6,2
1018,9.58461,113.7,2
1019,9.57885,112.9,2
1020,9.57165,112.2,2
1021,9.5659,111.8,2
1022,9.56014,111.4,2
1023,9.55438,110.9,2
1024,9.54862,110.5,2
1025,9.54286,110,2
1026,9.5371,109.4,2
1027,9.53134,109,2
1028,9.52558,108.5,2
1029,9.51982,108,2
1030,9.51406,107.6,2
1031,9.50974,107.1,2
1032,9.50398,106.7,2
1033,9.49822,106.3,2
1034,9.4939,106,2
1035,9.48814,105.6,2
1036,9.48382,105.2,2
1037,9.48094,104.7,2
1038,9.47518,103.9,2
1039,9.47374,103.3,2
1040,9.46942,102.7,2
1041,9.46654,102.1,2
1042,9.46222,101.6,2
1043,9.45934,101.1,2
1044,9.45645,100.6,2
1045,9.45357,100,2
1046,9.45069,99.3,2
1047,9.44781,98.8,2
1048,9.44637,98.4,2
1049,9.44349,98.1,2
1050,9.44061,97.8,2
1051,9.43773,97.2,2
1052,9.43629,96.6,2
1053,9.43196,96.2,2
1054,9.43052,95.6,2
1055,9.42764,95.3,2
1056,9.4262,95,2
1057,9.42476,94.8,2
1058,9.42332,94.2,2
1059,9.42188,93.6,2
1060,9.419,93.1,2
1061,9.41756,92.4,2
1062,9.41612,92,2
1063,9.41468,91.3,2
1064,9.41323,90.8,2
1065,9.41179,90.1,2
1066,9.41035,89.7,2
1067,9.40891,89.3,2
1068,9.40747,88.7,2
1069,9.40603,88.1,2
1070,9.40459,87.5,2
1071,9.40315,86.7,2
1072,9.40171,86.2,2
1073,9.40027,85.7,2
1074,9.39883,85.3,2
1075,9.39738,84.7,2
1076,9.39594,84.3,2
1077,9.3945,83.9,2
1078,9.39306,83.3,2
1079,9.39018,82.8,2
1080,9.38874,82.3,2
1081,9.38441,82,2
1082,9.37577,81.3,2
1083,9.36568,80.5,2
1084,9.35703,79.9,2
1085,9.34838,79.3,2
1086,9.33397,78.6,2
1087,9.31523,78.3,2
1088,9.29504,77.7,2
1089,9.27486,77,2
1090,9.25467,76.4,2
1091,9.23303,75.9,2
1092,9.20995,75.4,2
1093,9.18254,75.1,2
1094,9.15368,74.6,2
1095,9.12626,74.2,2
1096,9.10172,73.6,2
1097,9.07574,73.1,2
1098,9.04542,72.6,2
1099,9.01942,72.1,2
1100,8.98909,71.7,2
1101,8.9443,71.3,2
1102,8.89661,70.8,2
1103,8.85614,70.4,2
1104,8.81421,69.9,2
1105,8.75635,69.4,2
1106,8.6869,69,2
1107,8.60583,68.3,2
1108,8.51892,67.9,2
1109,8.43341,67.6,2
1110,8.35945,67.2,2
1111,8.29561,66.9,2
1112,8.21723,66.2,2
1113,8.133,65.7,2
1114,8.04726,65.2,2
1115,7.96292,64.6,2
1116,7.87708,64.1,2
1117,7.78827,63.4,2
1118,7.69357,62.9,2
1119,7.59589,62.4,2
1120,7.49814,61.9,2
1121,7.40177,61.4,2
1122,7.30241,60.9,2
1123,7.19566,60.4,2
1124,7.08589,59.8,2
1125,6.97748,59.4,2
1126,6.87338,58.8,2
1127,6.7736,58.3,2
1128,6.67667,58,2
1129,6.57966,57.6,2
1130,6.47815,57.2,2
1131,6.3692,56.8,2
1132,6.25424,56.2,2
1133,6.13768,55.6,2
1134,6.02248,55,2
1135,5.90864,54.5,2
1136,5.80061,54.1,2
1137,5.69246,53.7,2
1138,5.58124,53,2
1139,5.46841,52.5,2
1140,5.35993,52,2
1141,5.2543,51.5,2
1142,5.15155,51,2
1143,5.04869,50.4,2
1144,4.95468,50,2
1145,4.86357,49.5,2
1146,4.77537,49.1,2
1147,4.68709,48.8,2
1148,4.60472,48.4,2
1149,4.52678,48.1,2
1150,4.45328,47.7,2
1151,4.38272,47.1,2
1152,4.31512,46.6,2
1153,4.25498,46.1,2
1154,4.19782,45.7,2
1155,4.14514,45.1,2
1156,4.09242,44.5,2
1157,4.04119,43.9,2
1158,3.99143,43.2,2
1159,3.94467,42.7,2
1160,3.9009,42.3,2
1161,3.86164,41.8,2
1162,3.82236,41.2,2
1163,3.78004,40.7,2
1164,3.74073,40,2
1165,3.70139,39.3,2
1166,3.66053,38.8,2
1167,3.62117,38.3,2
1168,3.58481,38,2
1169,3.54996,37.9,2
1170,3.51509,37.5,2
1171,3.48021,37.1,2
1172,3.44683,36.8,2
1173,3.41496,36.2,2
1174,3.38915,35.6,2
1175,3.36485,34.9,2
1176,3.34206,34.2,2
1177,3.32079,33.8,2
1178,3.30103,33.3,2
1179,3.28126,32.8,2
1180,3.26454,32.2,2
1181,3.25085,31.7,2
1182,3.23868,31.2,2
1183,3.22499,30.7,2
1184,3.20825,30.1,2
1185,3.19151,29.3,2
1186,3.1702,28.8,2
1187,3.14736,28.1,2
1188,3.12604,27.5,2
1189,3.10166,26.9,2
1190,3.07728,26.5,2
1191,3.05289,26,2
1192,3.0285,25.4,2
1193,3.00714,25,2
1194,2.98731,24.6,2
1195,2.96747,24.2,2
1196,2.94916,23.6,2
1197,2.93389,23,2
1198,2.9171,22.5,2
1199,2.89877,21.8,2
1200,2.88197,21.4,2
1201,2.86516,20.6,2
1202,2.85141,20.1,2
1203,2.83765,19.5,2
1204,2.82543,19,2
1205,2.81472,18.4,2
1206,2.80096,17.7,2
1207,2.78108,17.3,2
1208,2.7566,16.7,2
1209,2.73059,16.2,2
1210,2.70763,15.6,2
1211,2.68466,15.1,2
1212,2.66169,14.6,2
1213,2.64484,14.2,2
1214,2.62951,13.7,2
1215,2.61879,13.2,2
1216,2.60959,12.7,2
1217,2.60039,12,2
1218,2.58966,11.4,2
1219,2.57893,11,2
1220,2.56819,10.4,2
1221,2.55439,10,2
1222,2.54059,9.6,2
1223,2.52524,9.2,2
1224,2.5099,8.8,2
1225,2.49608,8.4,2
1226,2.4838,8,2
1227,2.47306,7.6,2
1228,2.46538,7.3,2
1229,2.45924,6.9,2
1230,2.45463,6.4,2
1231,2.45463,6,2
1232,2.45309,5.5,2
1233,2.45309,5,2
1234,2.45156,4.4,2
1235,2.44541,3.9,2
1236,2.43466,3.4,2
1237,2.42237,3,2
1238,2.41008,2.5,2
1239,2.40086,2,2
1240,2.39318,1.5,2
1241,2.38549,1.1,2
1242,2.37473,0.699999999999999,2
1243,2.36551,0.4,2
1244,2.35628,0.0999999999999996,2
1245,2.35167,0.199999999999999,2
1246,2.34705,0.0999999999999996,2
1247,2.34552,0.0999999999999996,2
1248,9.3282,240,4
1249,9.30946,239.6,4
1250,9.29649,239,4
1251,9.28783,238.5,4
1252,9.28207,238,4
1253,9.27918,237.6,4
1254,9.27774,237.4,4
1255,9.27918,237.2,4
1256,9.28063,236.7,4
1257,9.28063,236.1,4
1258,9.27774,235.2,4
1259,9.27342,234.7,4
1260,9.26765,234.1,4
1261,9.27342,233.1,4
1262,9.28063,232.4,4
1263,9.28783,232.3,4
1264,9.29649,232.4,4
1265,9.30225,232.3,4
1266,9.3109,231.9,4
1267,9.32532,231.7,4
1268,9.34118,231.3,4
1269,9.36136,230.9,4
1270,9.38009,230.3,4
1271,9.40027,229.7,4
1272,9.41756,229.2,4
1273,9.4334,228.9,4
1274,9.44637,228.9,4
1275,9.45645,228.7,4
1276,9.46366,228.6,4
1277,9.47086,227.9,4
1278,9.47806,227.2,4
1279,9.48382,226.8,4
1280,9.4867,226.5,4
1281,9.48958,226,4
1282,9.4867,225.5,4
1283,9.48094,224.8,4
1284,9.4723,224,4
1285,9.4651,223.4,4
1286,9.45645,223,4
1287,9.44925,222.7,4
1288,9.44205,222.3,4
1289,9.43773,221.8,4
1290,9.43773,221.4,4
1291,9.43773,221.1,4
1292,9.44205,220.8,4
1293,9.44781,220.3,4
1294,9.44925,219.8,4
1295,9.44781,219.1,4
1296,9.44493,218.7,4
1297,9.44061,217.9,4
1298,9.4334,217.2,4
1299,9.42332,216.4,4
1300,9.41179,215.7,4
1301,9.40027,214.8,4
1302,9.38874,214.3,4
1303,9.37865,214.2,4
1304,9.37,213.9,4
1305,9.36136,213.2,4
1306,9.36136,212.6,4
1307,9.36712,211.8,4
1308,9.37721,211.1,4
1309,9.38874,210.5,4
1310,9.39738,210,4
1311,9.40315,209.9,4
1312,9.40603,209.6,4
1313,9.41035,209.6,4
1314,9.41179,209.3,4
1315,9.40747,208.9,4
1316,9.39594,208.6,4
1317,9.38297,208.2,4
1318,9.36856,207.6,4
1319,9.35415,207.2,4
1320,9.34118,206.3,4
1321,9.32964,205.8,4
1322,9.31955,205.2,4
1323,9.30802,204.7,4
1324,9.29649,204.1,4
1325,9.28639,203.5,4
1326,9.27774,202.9,4
1327,9.27197,202.5,4
1328,9.27197,201.9,4
1329,9.27342,201.3,4
1330,9.28207,200.5,4
1331,9.29072,199.7,4
1332,9.30081,199.4,4
1333,9.31523,198.8,4
1334,9.3282,198.3,4
1335,9.34118,197.7,4
1336,9.35271,196.8,4
1337,9.3628,196,4
1338,9.37144,195.4,4
1339,9.37865,194.8,4
1340,9.38441,194.5,4
1341,9.39162,194.2,4
1342,9.39594,193.8,4
1343,9.39883,193.3,4
1344,9.40459,193,4
1345,9.41179,192.8,4
1346,9.42044,191.9,4
1347,9.42764,191.3,4
1348,9.43196,190.5,4
1349,9.43773,189.7,4
1350,9.44349,189.2,4
1351,9.45069,188.5,4
1352,9.45645,187.9,4
1353,9.46222,187.5,4
1354,9.46654,186.9,4
1355,9.47374,186.6,4
1356,9.47806,186.3,4
1357,9.48238,186,4
1358,9.48238,185.7,4
1359,9.47806,185.2,4
1360,9.47374,184.6,4
1361,9.46942,184,4
1362,9.4651,183,4
1363,9.46222,182.1,4
1364,9.45789,181.4,4
1365,9.45934,180.7,4
1366,9.4651,180.3,4
1367,9.46798,179.6,4
1368,9.4723,179.1,4
1369,9.47374,178.7,4
1370,9.47086,178.4,4
1371,9.46942,178.1,4
1372,9.46942,177.8,4
1373,9.46654,177.5,4
1374,9.46798,177.3,4
1375,9.47518,177.2,4
1376,9.48382,176.8,4
1377,9.48814,176.2,4
1378,9.49246,175.9,4
1379,9.49534,175.4,4
1380,9.49678,174.9,4
1381,9.50254,174.3,4
1382,9.51118,173.8,4
1383,9.51982,173.3,4
1384,9.5299,172.8,4
1385,9.5371,172.3,4
1386,9.54286,171.7,4
1387,9.55006,170.9,4
1388,9.56158,170.2,4
1389,9.57022,169.5,4
1390,9.57741,168.8,4
1391,9.58461,168.4,4
1392,9.59037,167.9,4
1393,9.59612,167.5,4
1394,9.60332,167.1,4
1395,9.60764,166.6,4
1396,9.61052,166.2,4
1397,9.61484,166,4
1398,9.62059,165.5,4
1399,9.62635,165.5,4
1400,9.63067,165.3,4
1401,9.63642,164.8,4
1402,9.64074,164.4,4
1403,9.64506,163.8,4
1404,9.64793,163.4,4
1405,9.65225,163,4
1406,9.65801,162.5,4
1407,9.6652,161.9,4
1408,9.67383,161.2,4
1409,9.67959,160.4,4
1410,9.6839,159.9,4
1411,9.68534,159.1,4
1412,9.68678,158.5,4
1413,9.68534,157.8,4
1414,9.68678,157.4,4
1415,9.68678,157,4
1416,9.68822,156.8,4
1417,9.68966,156.5,4
1418,9.68678,155.9,4
1419,9.68678,155.4,4
1420,9.68534,154.5,4
1421,9.6839,153.9,4
1422,9.68534,153.3,4
1423,9.68678,153,4
1424,9.68966,152.5,4
1425,9.68966,151.8,4
1426,9.6911,150.8,4
1427,9.69541,150.4,4
1428,9.69829,149.6,4
1429,9.70548,149,4
1430,9.71267,148.2,4
1431,9.71843,147.8,4
1432,9.72706,147.5,4
1433,9.73137,147.1,4
1434,9.73137,146.8,4
1435,9.73137,146.3,4
1436,9.73281,145.7,4
1437,9.73281,145.2,4
1438,9.73281,144.7,4
1439,9.73281,144.3,4
1440,9.73137,143.7,4
1441,9.72993,143.1,4
1442,9.73425,142.5,4
1443,9.74144,142,4
1444,9.74863,141.4,4
1445,9.75726,141,4
1446,9.76589,140.6,4
1447,9.77739,140.1,4
1448,9.79033,139.6,4
1449,9.79896,139.1,4
1450,9.80471,138.7,4
1451,9.8119,138.2,4
1452,9.81621,137.6,4
1453,9.82196,137.2,4
1454,9.82915,136.6,4
1455,9.82915,135.9,4
1456,9.83058,135.7,4
1457,9.83346,134.8,4
1458,9.8349,134.2,4
1459,9.83777,133.6,4
1460,9.84208,133.3,4
1461,9.84783,133,4
1462,9.85358,132.4,4
1463,9.85933,131.9,4
1464,9.86508,131.2,4
1465,9.86795,130.5,4
1466,9.87227,129.8,4
1467,9.87945,129.1,4
1468,9.88664,128.7,4
1469,9.89238,128.1,4
1470,9.89813,127.5,4
1471,9.90244,126.9,4
1472,9.91106,126.6,4
1473,9.91681,125.8,4
1474,9.92112,125.5,4
1475,9.92687,125.2,4
1476,9.92974,125,4
1477,9.92974,124.7,4
1478,9.92687,124.3,4
1479,9.92543,124,4
1480,9.92112,123.6,4
1481,9.91394,123.2,4
1482,9.90388,122.8,4
1483,9.89957,122.5,4
1484,9.90101,122.4,4
1485,9.90244,122.2,4
1486,9.90963,121.9,4
1487,9.91681,121.5,4
1488,9.924,121.1,4
1489,9.93262,120.6,4
1490,9.94124,120.1,4
1491,9.94698,119.8,4
1492,9.9556,119.4,4
1493,9.96853,118.9,4
1494,9.97715,118.4,4
1495,9.98577,117.9,4
1496,9.99582,117.4,4
1497,10.00587,116.9,4
1498,10.01449,116.5,4
1499,10.0231,116,4
1500,10.03316,115.4,4
1501,10.04321,114.6,4
1502,10.05182,113.7,4
1503,10.06044,112.9,4
1504,10.07336,112.2,4
1505,10.08484,111.8,4
1506,10.09346,111.4,4
1507,10.1035,110.9,4
1508,10.11212,110.5,4
1509,10.12216,110,4
1510,10.12934,109.4,4
1511,10.13795,109,4
1512,10.14513,108.5,4
1513,10.148,108,4
1514,10.14943,107.6,4
1515,10.15087,107.1,4
1516,10.15087,106.7,4
1517,10.15517,106.3,4
1518,10.16091,106,4
1519,10.16522,105.6,4
1520,10.16665,105.2,4
1521,10.16809,104.7,4
1522,10.16952,103.9,4
1523,10.16952,103.3,4
1524,10.17096,102.7,4
1525,10.17239,102.1,4
1526,10.17526,101.6,4
1527,10.18243,101.1,4
1528,10.18674,100.6,4
1529,10.19535,100,4
1530,10.20395,99.3,4
1531,10.214,98.8,4
1532,10.22547,98.4,4
1533,10.23551,98.1,4
1534,10.23982,97.8,4
1535,10.24125,97.2,4
1536,10.24125,96.6,4
1537,10.23982,96.2,4
1538,10.23838,95.6,4
1539,10.24269,95.3,4
1540,10.24556,95,4
1541,10.24556,94.8,4
1542,10.24699,94.2,4
1543,10.24699,93.6,4
1544,10.25416,93.1,4
1545,10.26133,92.4,4
1546,10.26707,92,4
1547,10.27424,91.3,4
1548,10.28285,90.8,4
1549,10.29145,90.1,4
1550,10.29862,89.7,4
1551,10.30579,89.3,4
1552,10.31583,88.7,4
1553,10.32013,88.1,4
1554,10.32013,87.5,4
1555,10.31726,86.7,4
1556,10.32013,86.2,4
1557,10.32873,85.7,4
1558,10.33447,85.3,4
1559,10.33733,84.7,4
1560,10.33733,84.3,4
1561,10.3359,83.9,4
1562,10.33016,83.3,4
1563,10.3273,82.8,4
1564,10.32443,82.3,4
1565,10.31439,82,4
1566,10.30292,81.3,4
1567,10.28715,80.5,4
1568,10.27424,79.9,4
1569,10.26277,79.3,4
1570,10.25273,78.6,4
1571,10.24556,78.3,4
1572,10.24269,77.7,4
1573,10.23838,77,4
1574,10.22978,76.4,4
1575,10.22117,75.9,4
1576,10.214,75.4,4
1577,10.20826,75.1,4
1578,10.19822,74.6,4
1579,10.1853,74.2,4
1580,10.17813,73.6,4
1581,10.17382,73.1,4
1582,10.17239,72.6,4
1583,10.17239,72.1,4
1584,10.17382,71.7,4
1585,10.181,71.3,4
1586,10.18961,70.8,4
1587,10.20395,70.4,4
1588,10.21687,69.9,4
1589,10.23408,69.4,4
1590,10.25416,69,4
1591,10.27854,68.3,4
1592,10.30005,67.9,4
1593,10.31583,67.6,4
1594,10.32443,67.2,4
1595,10.32586,66.9,4
1596,10.33016,66.2,4
1597,10.34594,65.7,4
1598,10.3617,65.2,4
1599,10.37604,64.6,4
1600,10.38894,64.1,4
1601,10.40184,63.4,4
1602,10.4176,62.9,4
1603,10.4348,62.4,4
1604,10.452,61.9,4
1605,10.46633,61.4,4
1606,10.48065,60.9,4
1607,10.49498,60.4,4
1608,10.51074,59.8,4
1609,10.53079,59.4,4
1610,10.55084,58.8,4
1611,10.56946,58.3,4
1612,10.58951,58,4
1613,10.61099,57.6,4
1614,10.63103,57.2,4
1615,10.64964,56.8,4
1616,10.66825,56.2,4
1617,10.684,55.6,4
1618,10.69545,55,4
1619,10.70404,54.5,4
1620,10.71262,54.1,4
1621,10.72264,53.7,4
1622,10.73552,53,4
1623,10.74697,52.5,4
1624,10.75555,52,4
1625,10.76271,51.5,4
1626,10.76843,51,4
1627,10.77558,50.4,4
1628,10.78417,50,4
1629,10.79132,49.5,4
1630,10.79847,49.1,4
1631,10.80563,48.8,4
1632,10.81278,48.4,4
1633,10.8185,48.1,4
1634,10.82422,47.7,4
1635,10.83137,47.1,4
